序號,縣市,業者,品項,批號,有效日期,備註
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-18L,C2130526O,20270512,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-18L,C2190526O,20270518,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-18L,C2200526O,20270519,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-18L,C2200526P,20270519,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-18L,C2210426O,20270420,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-18L,C2240626O,20270623,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-3L,C1060526K,20270505,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-3L,C1220426K,20270421,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽大豆沙拉油-3L,C1270426K,20270426,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽炸酥油-18L,BL070526D,20270506,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽炸酥油-18L,BL080626D,20270607,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽炸酥油-18L,BL090426D,20270408,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽炸酥油-18L,BL140526D,20270513,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽炸酥油-18L,BL180526D,20270517,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽炸酥油-18L,BL220626D,20270621,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽炸酥油-18L,BL280426D,20270427,福壽自行揭露
,苗栗縣,合泰食品南北雜貨行,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,臺北市,合泰雜糧行,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,臺北市,合泰雜糧行,福壽香油-3L,BS180526L,20280428,福壽自行揭露
,高雄市,合富食品有限公司,福壽炸酥油-18L,BL050526D,20270504,福壽自行揭露
,高雄市,合富食品有限公司,福壽炸酥油-18L,BL090426D,20270408,福壽自行揭露
,高雄市,合富食品有限公司,福壽炸酥油-18L,BL110626D,20270610,福壽自行揭露
,高雄市,合富食品有限公司,福壽炸酥油-18L,BL120526D,20270511,福壽自行揭露
,高雄市,合富食品有限公司,福壽炸酥油-18L,BL170426D,20270416,福壽自行揭露
,高雄市,合富食品有限公司,福壽炸酥油-18L,BL230426D,20270422,福壽自行揭露
,高雄市,合富食品有限公司,福壽炸酥油-18L,BL280426D,20270427,福壽自行揭露
,高雄市,合富食品有限公司,福壽炸酥油-18L,BL290426D,20270428,福壽自行揭露
,臺北市,合貿食品有限公司,不飽和大豆沙拉油-2L,C1160426A,20280410,福壽自行揭露
,臺北市,合貿食品有限公司,福壽大豆沙拉油-600CC,C1130526A,20270512,福壽自行揭露
,臺北市,合貿食品有限公司,福壽大豆沙拉油-600CC,C1140526A,20270513,福壽自行揭露
,高雄市,合懋食品有限公司,花生風味精華調合油-2L,BL100426F,20280108,福壽自行揭露
,高雄市,合懋食品有限公司,福壽好味香油-200g,BL170426H,20280410,福壽自行揭露
,新北市,吉泯企業有限公司,福壽大豆沙拉油-18L,C2050526O,20270504,福壽自行揭露
,新北市,吉泯企業有限公司,福壽健味香油-3L,BL280526L,20280517,福壽自行揭露
,新竹縣,吉美物流有限公司,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,新竹縣,吉美物流有限公司,沙拉油 １８Ｌ,C2270526P,2027/05/26,福壽自行揭露
,新竹縣,吉美物流有限公司,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1140426K,20270413,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-18L,C2110526O,20270510,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-18L,C2270526P,20270526,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-3L,C1080526K,20270507,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-3L,C1120626K,20270611,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-3L,C1140426K,20270413,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-3L,C1280426K,20270427,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽大豆沙拉油-600CC,C1130526A,20270512,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽炸酥油-18L,BL140426D,20270413,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽炸酥油-18L,BL260526D,20270525,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽香油-3L,BS060526L,20280428,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽香油-3L,BS220426L,20280419,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,新竹縣,吉美物流有限公司,福壽香油-3L,BS250526L,20280513,福壽自行揭露
,新竹市,吉順行,沙拉油 １８Ｌ,C2140426P,20270413,福壽自行揭露
,新竹市,吉順行,沙拉油 １８Ｌ,C2210426O,20270420,福壽自行揭露
,新竹市,吉順行,沙拉油 １８Ｌ,C2260526O,2027/05/25,福壽自行揭露
,新竹市,吉順行,香油－Ａ ３Ｌ,BS050626L,2028/06/03,福壽自行揭露
,新竹市,吉順行,福壽大豆沙拉油-18K,C2270426P,20270426,福壽自行揭露
,新竹市,吉順行,福壽大豆沙拉油-18L,C2140426P,20270413,福壽自行揭露
,新竹市,吉順行,福壽大豆沙拉油-18L,C2210426O,20270420,福壽自行揭露
,新竹市,吉順行,福壽大豆沙拉油-18L,C2290626O,20270628,福壽自行揭露
,新竹市,吉順行,福壽大豆沙拉油-3L,C1070526K,20270506,福壽自行揭露
,新竹市,吉順行,福壽大豆沙拉油-3L,C1210426K,20270420,福壽自行揭露
,新竹市,吉順行,福壽大豆沙拉油-600CC,C1290626A,20270628,福壽自行揭露
,新竹市,吉順行,福壽好味香油-200g,BL170426H,20280410,福壽自行揭露
,新竹市,吉順行,福壽好味香油-500g,BL010626H,20280517,福壽自行揭露
,新竹市,吉順行,福壽香油-3L,BS050626L,20280603,福壽自行揭露
,新竹市,吉順行,福壽香油-3L,BS180626L,20280607,福壽自行揭露
,新竹市,吉順行,福壽香油-3L,BS210426L,20280413,福壽自行揭露
,新竹市,吉順行,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,新北市,吉豐雜糧行,沙拉油 １８Ｌ,C2150426O,2027/04/14,福壽自行揭露
,新北市,吉豐雜糧行,沙拉油 １８Ｌ,C2210426O,20270420,福壽自行揭露
,新北市,吉豐雜糧行,沙拉油 １８Ｌ,C2210526O,2027/05/20,福壽自行揭露
,新北市,吉豐雜糧行,沙拉油 １８Ｌ,C2260526O,2027/05/25,福壽自行揭露
,新北市,吉豐雜糧行,花生風味精華調合油-2L,BL100426F,20280108,福壽自行揭露
,新北市,吉豐雜糧行,健味香油 ３Ｌ(P*6),BL150426L,2028/04/05,福壽自行揭露
,新北市,吉豐雜糧行,健味香油 ３Ｌ(P*6),BL240426L,20280419,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18K,C2130426P,20270412,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2050526O,20270504,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2060526O,20270505,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2120526O,20270511,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2130426O,20270412,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2150426O,20270414,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2190526O,20270518,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2190526P,20270518,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2210426O,20270420,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2210526O,20270520,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2230426O,20270422,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,新北市,吉豐雜糧行,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,新北市,吉豐雜糧行,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,新北市,吉豐雜糧行,福壽香油-3L,BS180526L,20280428,福壽自行揭露
,新北市,吉豐雜糧行,福壽香油-3L,BS220426L,20280419,福壽自行揭露
,新北市,吉豐雜糧行,福壽香油-3L,BS220526L,20280513,福壽自行揭露
,新北市,吉豐雜糧行,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,新北市,吉豐雜糧行,福壽健味香油-3L,BL070526L,20280428,福壽自行揭露
,新北市,吉豐雜糧行,福壽健味香油-3L,BL130426L,20280402,福壽自行揭露
,新北市,吉豐雜糧行,福壽健味香油-3L,BL150426L,20280405,福壽自行揭露
,新北市,吉豐雜糧行,福壽健味香油-3L,BL190526L,20280428,福壽自行揭露
,新北市,吉豐雜糧行,福壽健味香油-3L,BL240426L,20280419,福壽自行揭露
,新北市,同正食品有限公司,福壽胡麻油-3L,BL210526L,20280320,福壽自行揭露
,苗栗縣,名揚商行,沙拉油 １８Ｌ,C2150426O,2027/04/14,福壽自行揭露
,苗栗縣,名揚商行,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1160426K,2027/04/15,福壽自行揭露
,苗栗縣,名揚商行,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,苗栗縣,名揚商行,福壽大豆沙拉油-18L,C2120526O,20270511,福壽自行揭露
,苗栗縣,名揚商行,福壽大豆沙拉油-18L,C2150426O,20270414,福壽自行揭露
,苗栗縣,名揚商行,福壽大豆沙拉油-18L,C2170626P,20270616,福壽自行揭露
,苗栗縣,名揚商行,福壽大豆沙拉油-3L,C1160426K,20270415,福壽自行揭露
,苗栗縣,名揚商行,福壽炸酥油-18L,BL110526D,20270510,福壽自行揭露
,苗栗縣,名揚商行,福壽炸酥油-18L,BL120526D,20270511,福壽自行揭露
,苗栗縣,名揚商行,福壽炸酥油-18L,BL120626D,20270611,福壽自行揭露
,苗栗縣,名揚商行,福壽炸酥油-18L,BL210426D,20270420,福壽自行揭露
,新北市,多順利食品有限公司,福壽大豆沙拉油-18L,C2120526O,20270511,福壽自行揭露
,新北市,多順利食品有限公司,福壽大豆沙拉油-18L,C2230426O,20270422,福壽自行揭露
,新北市,多順利食品有限公司,福壽大豆沙拉油-18L,C2300626P,20270629,福壽自行揭露
,新北市,多順利食品有限公司,福壽好味香油(業務用)(白)-3L,*B6L030726L,20280622,福壽自行揭露
,新北市,多順利食品有限公司,福壽好味香油(業務用)(白)-3L,*B6L170426L,20280410,福壽自行揭露
,新北市,多順利食品有限公司,福壽好味香油(業務用)(白)-3L,*B6L200526L,20280428,福壽自行揭露
,彰化縣,好品味生技,一級黃豆油,315-1150413,20270412,福壽自行揭露
,桃園市,好運來商行,香油－Ａ ３Ｌ,BS050626L,2028/06/03,福壽自行揭露
,桃園市,好運來商行,福壽大豆沙拉油-18L,C2050626O,20270604,福壽自行揭露
,桃園市,好運來商行,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,桃園市,好運來商行,福壽炸酥油-18L,BL080626D,20270607,福壽自行揭露
,桃園市,好運來商行,福壽炸酥油-18L,BL240426D,20270423,福壽自行揭露
,桃園市,好運來商行,福壽胡麻油-3L,BL210526L,20280320,福壽自行揭露
,桃園市,好運來商行,福壽香油-3L,BS050626L,20280603,福壽自行揭露
,桃園市,好運來商行,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,雲林縣,宇和實業,一級黃豆油,316-1150504,20270503,福壽自行揭露
,新北市,安食達食材通路股份有限公司,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,新北市,安食達食材通路股份有限公司,沙拉油 １８Ｌ,C2270526O,2027/05/26,福壽自行揭露
,新北市,安食達食材通路股份有限公司,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1140426K,20270413,福壽自行揭露
,新北市,安食達食材通路股份有限公司,香油－Ａ ３Ｌ,BS040626L,2028/05/31,福壽自行揭露
,新北市,安食達食材通路股份有限公司,真香芝麻香油 ３Ｌ,BL020626L,2028/05/17,福壽自行揭露
,新北市,安食達食材通路股份有限公司,健味香油 ３Ｌ(P*6),BL240426L,20280419,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2050526O,20270504,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2050626O,20270604,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2050626P,20270604,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2060526O,20270505,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2100626O,20270609,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2110526O,20270510,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2110626P,20270610,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2130526O,20270512,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2150526O,20270514,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2190526P,20270518,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2200526O,20270519,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2220426O,20270421,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2220526P,20270521,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2230426O,20270422,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2240626O,20270623,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2270526O,20270526,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-18L,C2290526P,20270528,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-3L,C1140426K,20270413,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-3L,C1180526K,20270517,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-3L,C1280426K,20270427,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-600CC,C1130526A,20270512,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽大豆沙拉油-600CC,C1220426A,20270421,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽好味香油-3L,BL160426L,20280410,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽好味香油-3L,BL190526L,20280428,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽好味香油-3L,BL300426L,20280419,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽炸酥油 １８Ｌ,BL280526D,2027/05/27,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽炸酥油-18L,BL280526D,20270527,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽香油-3L,BS040626L,20280531,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽香油-3L,BS110526L,20280428,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽香油-3L,BS210426L,20280413,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽真香芝麻香油-3L,BL020626L,20280517,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽健味香油-3L,BL010626L,20280517,福壽自行揭露
,新北市,安食達食材通路股份有限公司,福壽健味香油-3L,BL110626L,20280607,福壽自行揭露
